reviewer_name,show_title,season_num,review_score
Roger Ebert,Past Kingdom Eclipse,2,3
IMDb,Past Kingdom Eclipse,2,2
IGN,Past Kingdom Eclipse,2,7
Letterboxd,Past Kingdom Eclipse,2,3
Audience Choice,Past Kingdom Eclipse,2,179
Critic Circle,Hidden Neon,1,1
Critic Circle,Hidden Neon,2,5
Audience Choice,Hidden Neon,2,114
IGN,Hidden Neon,2,2
Letterboxd,Hidden Neon,3,1
IGN,Hidden Neon,3,2
Critic Circle,Nightfall Legends Fury,1,0
IGN,Nightfall Legends Fury,1,4
IMDb,Nightfall Legends Fury,1,1
Metacritic,Nightfall Legends Fury,1,26
Audience Choice,Nightfall Legends Fury,1,759
Rotten Tomatoes,Nightfall Legends Fury,1,60
Metacritic,Midnight Dreams,1,67
Critic Circle,Midnight Dreams,2,1
IGN,Midnight Dreams,2,8
FilmAffinity,Midnight Dreams,2,5
Letterboxd,Midnight Dreams,2,3
Rotten Tomatoes,Midnight Dreams,2,73
Metacritic,Midnight Dreams,2,23
CinemaScore,Midnight Dreams,2,39
Audience Choice,Midnight Dreams,2,918
Roger Ebert,Midnight Dreams,3,1
IGN,Midnight Dreams,3,8
Metacritic,Midnight Dreams,3,69
Critic Circle,Midnight Dreams,3,1
Audience Choice,Midnight Dreams,3,379
Letterboxd,Midnight Dreams,4,2
Metacritic,Midnight Dreams,4,37
IMDb,Midnight Dreams,4,8
CinemaScore,Midnight Dreams,4,40
Audience Choice,Midnight Dreams,4,856
IGN,Midnight Dreams,4,10
Roger Ebert,Midnight Dreams,4,2
FilmAffinity,Midnight Dreams,4,0
