stage_name,show_title,season_num,ep_num
Ethan Thomas,Nightfall Future Past,2,10
Scarlet Rose,Nightfall Future Past,2,10
Noah Smith,Nightfall Future Past,2,10
Mia Gonzalez,Nightfall Future Past,2,10
John Taylor,Nightfall Future Past,3,1
Logan Martinez,Nightfall Future Past,3,1
Logan Anderson,Nightfall Future Past,3,2
John Miller,Nightfall Future Past,3,2
Mia Martinez Garcia,Nightfall Future Past,3,2
Isabella Lopez,Nightfall Future Past,3,2
Emma Wilson,Nightfall Future Past,3,3
Lunar Brook,Nightfall Future Past,3,3
Olivia Lopez,Nightfall Future Past,3,3
Fierce Specter,Nightfall Future Past,3,4
Ella Johnson,Nightfall Future Past,3,5
Liam Davis Jr,Nightfall Future Past,3,5
Scarlet Comet,Nightfall Future Past,3,5
Shadow Lion,Nightfall Future Past,3,5
Crimson Phoenix,Nightfall Future Past,3,6
Crystal Phoenix,Nightfall Future Past,3,7
Frozen Specter,Nightfall Future Past,3,7
Emerald Path,Nightfall Future Past,3,7
Mason Gonzalez,Nightfall Future Past,3,8
Rapid Spark,Nightfall Future Past,3,8
Radiant Viper,Crystal Eternal Neon,1,1
Vivid Frost,Crystal Eternal Neon,1,2
Henry Brown White,Crystal Eternal Neon,1,2
Jack Martin Smith,Crystal Eternal Neon,1,3
Logan Moore,Crystal Eternal Neon,1,3
Noah Moore Miller,Crystal Eternal Neon,1,4
Sophia Williams,Crystal Eternal Neon,1,4
Scarlet Crest,Crystal Eternal Neon,1,5
Noah Martin,Crystal Eternal Neon,1,5
Noah Williams,Crystal Eternal Neon,1,5
Silent Shade,Crystal Eternal Neon,1,6
Luna Anderson Jr,Crystal Eternal Neon,1,7
Ivory Rider,Crystal Eternal Neon,1,7
Liam Garcia,Crystal Eternal Neon,1,7
Noah Wilson,Crystal Eternal Neon,1,7
Henry Martin,Crystal Eternal Neon,1,8
Amelia Hernandez,Crystal Eternal Neon,2,1
Crimson Rune,Crystal Eternal Neon,2,1
Emerald Rider,Crystal Eternal Neon,2,1
Henry Williams,Crystal Eternal Neon,2,1
Mason Hernandez,Crystal Eternal Neon,2,2
Sophia Martinez Davis,Crystal Eternal Neon,2,2
Luna Anderson,Crystal Eternal Neon,2,3
Urban Dragon,Crystal Eternal Neon,2,3
Ethan Wilson,Crystal Eternal Neon,2,3
Lucas Rodriguez,Crystal Eternal Neon,2,3
Silent Storm,Crystal Eternal Neon,2,4
Emerald Reef,Crystal Eternal Neon,2,4
Ethan Hernandez,Crystal Eternal Neon,2,4
Atomic Wolf,Crystal Eternal Neon,2,5
Mystic Wolf,Crystal Eternal Neon,2,5
Bronze Viper,Crystal Eternal Neon,2,5
Noah Martinez,Crystal Eternal Neon,2,5
Amelia Gonzalez,Crystal Eternal Neon,2,6
Shadow Gale,Crystal Eternal Neon,2,7
Amelia Martin,Crystal Eternal Neon,2,7
Harper Lopez,Crystal Eternal Neon,2,7
Mia Johnson,Crystal Eternal Neon,2,8
Swift Crest,Crystal Eternal Neon,2,8
Amber Bolt,Crystal Eternal Neon,2,8
Olivia Taylor,Crystal Eternal Neon,3,1
Jack Jones,Crystal Eternal Neon,3,1
Swift Voyager,Crystal Eternal Neon,3,2
Emerald Jade,Crystal Eternal Neon,3,2
Harper Rodriguez,Crystal Eternal Neon,3,3
Lucas Miller,Crystal Eternal Neon,3,4
Jack Martin Thompson,Crystal Eternal Neon,3,4
Emerald Blaze,Crystal Eternal Neon,3,5
Wild Voyager,Crystal Eternal Neon,3,5
Ella Williams,Crystal Eternal Neon,3,5
Luna Martinez,Crystal Eternal Neon,3,6
James Taylor Jr,Crystal Eternal Neon,3,6
Silent Rebel,Crystal Eternal Neon,3,6
Frost River,Crystal Eternal Neon,3,7
Harper Rodriguez,Crystal Eternal Neon,3,7
Liam Davis Moore,Crystal Eternal Neon,3,8
Prime Gale,Crystal Eternal Neon,3,9
Ava Williams,Crystal Eternal Neon,3,9
Luna Jackson,Crystal Eternal Neon,3,9
Atomic Hawk,Crystal Eternal Neon,3,9
Stormy Crest,Whispers Wild Golden,1,1
Mason Jackson Miller,Whispers Wild Golden,1,1
John Hernandez,Whispers Wild Golden,1,2
Sophia Jones,Whispers Wild Golden,1,3
Noble Shadow,Whispers Wild Golden,1,3
Mia Davis,Whispers Wild Golden,1,4
Liam Taylor,Whispers Wild Golden,1,4
Bronze Shade,Whispers Wild Golden,1,4
Fierce Specter,Whispers Wild Golden,1,5
Vivid Jade,Whispers Wild Golden,1,6
Logan Martinez,Whispers Wild Golden,1,6
Velvet Falcon,Whispers Wild Golden,1,6
Mason Gonzalez Johnson,Whispers Wild Golden,1,7
Sophia Lopez Garcia,Whispers Wild Golden,1,7
James Thomas,Whispers Wild Golden,1,8
Rapid Spark,Whispers Wild Golden,1,9
James Brown,Whispers Wild Golden,1,9
Olivia Miller Miller,Whispers Wild Golden,1,9
Ivory Rocket,Whispers Wild Golden,1,9
Henry Brown White,Whispers Wild Golden,1,10
Logan Williams,Whispers Wild Golden,1,10
Logan Johnson,Whispers Wild Golden,1,10
Frost River,Whispers Wild Golden,1,10
Jack Martin,Whispers Wild Golden,1,11
James Brown,Whispers Wild Golden,1,11
Crimson Token,Whispers Wild Golden,1,11
Henry Lopez,Whispers Wild Golden,2,1
Emma Garcia Jr,Whispers Wild Golden,2,2
Blazing Echo,Whispers Wild Golden,2,3
Isabella Rodriguez,Whispers Wild Golden,2,3
Henry Martin,Whispers Wild Golden,2,3
Neon Brook,Whispers Wild Golden,2,3
Logan Johnson,Whispers Wild Golden,2,4
Swift Crest,Whispers Wild Golden,2,4
Mia Gonzalez,Whispers Wild Golden,2,5
Harper Anderson,Whispers Wild Golden,2,5
Mia Hernandez,Whispers Wild Golden,2,6
Jack Johnson,Whispers Wild Golden,2,6
Fierce Gale,Whispers Wild Golden,2,7
Mason Jones,Whispers River Future,1,1
Lunar Echo,Whispers River Future,1,1
Fierce Lion,Whispers River Future,1,1
Eternal Bolt,Whispers River Future,1,1
Logan Rodriguez Smith,Whispers River Future,1,2
Shadow Lion,Whispers River Future,1,2
Sophia Jones,Whispers River Future,1,2
Ella Garcia Nguyen,Whispers River Future,1,3
Dynamic Pulse,Whispers River Future,1,3
Harper Garcia,Whispers River Future,1,3
Mason Jones,Whispers River Future,1,3
James Miller Smith,Whispers River Future,1,4
Fierce Gale,Whispers River Future,1,4
Henry Thomas Jr,Whispers River Future,1,5
James Thomas,Whispers River Future,1,5
Shadow Quest,Whispers River Future,1,5
Olivia Williams,Whispers River Future,1,5
Fierce Path,Whispers River Future,1,6
Fierce Dancer,Whispers River Future,1,7
Noah Miller,Whispers River Future,1,7
Electric Canyon,Whispers River Future,1,7
Lunar Shadow,Whispers River Future,1,7
Mason Wilson,Whispers River Future,1,8
Jack Wilson Garcia,Whispers River Future,1,9
Urban Quest,Whispers River Future,1,9
Solar Forge,Whispers River Future,1,9
Emma Garcia Nguyen,Whispers River Future,1,9
Fierce Raven,Whispers River Future,2,1
Amber Shade,Whispers River Future,2,1
Sophia Garcia Jr,Whispers River Future,2,1
Quantum Reef,Whispers River Future,2,2
Solar Forge,Whispers River Future,2,2
Logan Miller,Whispers River Future,2,3
Mia Jones Garcia,Whispers River Future,2,3
Henry Martin,Whispers River Future,2,3
Cinder Sage,Whispers River Future,2,3
Ethan Hernandez,Whispers River Future,2,4
Frozen Rune,Whispers River Future,2,4
Amber Shade,Whispers River Future,2,4
James Taylor Jr,Whispers River Future,2,4
Scarlet Comet,Whispers River Future,2,5
Olivia Wilson,Whispers River Future,2,5
Henry Brown Jr,Whispers River Future,2,5
Ethan Jackson Jr,Whispers River Future,2,5
James Smith,Whispers River Future,2,6
Henry Lopez,Whispers River Future,2,6
Emerald Reef,Whispers River Future,2,6
Olivia Lopez Jr,Whispers River Future,2,7
Frost Falcon,Whispers River Future,3,1
Mia Gonzalez,Whispers River Future,3,1
Luna Jones,Whispers River Future,3,1
Ella Lopez,Whispers River Future,3,2
Wild Whisper,Whispers River Future,3,2
Mason Johnson,Whispers River Future,3,2
Atomic Trace,Whispers River Future,3,2
Lucas Brown,Whispers River Future,3,3
Sophia Garcia Jr,Whispers River Future,3,3
Jack Williams Davis,Whispers River Future,3,3
Amber Shade,Whispers River Future,3,4
James Brown,Whispers River Future,3,5
Jack Garcia,Whispers River Future,3,6
Lucas Anderson,Whispers River Future,3,7
Onyx Pilot,Whispers River Future,3,7
Blazing Phoenix,Whispers River Future,3,7
Mia Johnson Moore,Whispers River Future,3,7
Ethan Miller,Ancient Star,1,1
Lucas Williams,Ancient Star,1,1
Isabella Johnson,Ancient Star,1,1
Stormy River,Ancient Star,1,2
James Brown,Ancient Star,1,2
Ivory Specter,Ancient Star,1,3
Logan Rodriguez Smith,Ancient Star,1,3
Jack Garcia,Ancient Star,1,3
Jack Martin Kim,Ancient Star,1,3
Blazing Echo,Ancient Star,1,4
Luna Taylor Brown,Ancient Star,1,4
Noah Moore,Ancient Star,1,5
Emma Williams Jr,Ancient Star,1,6
Mason Miller,Ancient Star,1,6
Harper Martin,Ancient Star,1,6
Harper Rodriguez Moore,Ancient Star,1,6
Ava Jones,Ancient Star,1,7
James Miller Smith,Ancient Star,1,7
Logan Miller,Ancient Star,1,7
Harper Smith,Ancient Star,1,8
Olivia Miller Miller,Ancient Star,1,9
Fierce Canyon,Ancient Star,1,9
Olivia Brown,Ancient Star,1,10
Logan Martin,Ancient Star,1,11
Liam Garcia Johnson,Ancient Star,1,11
Iron Lion,Ancient Star,2,1
Blue Dancer,Ancient Star,2,1
Chrome Phoenix,Ancient Star,2,1
Noah Moore,Ancient Star,2,1
Wild Reef,Ancient Star,2,2
Dynamic Raven,Ancient Star,2,3
Lucas Gonzalez Johnson,Ancient Star,2,3
Rapid Quest,Ancient Star,2,3
Ava Martin,Ancient Star,2,3
James Wilson Jr,Ancient Star,2,4
Harper Jones,Ancient Star,2,4
Emma Jackson,Ancient Star,2,5
Blazing Canyon,Ancient Star,2,6
Ethan Brown,Ancient Star,2,6
Ella Williams,Ancient Star,2,7
Jack Johnson,Ancient Star,2,7
Liam Smith White,Ancient Star,2,8
Ethan Jackson Jr,Ancient Star,2,9
Lucky Dawn,Ancient Star,2,9
Luna Jones,Ancient Star,2,9
Sophia Lopez,Ancient Star,2,9
Liam Anderson,Ancient Star,3,1
Wild Rebel,Ancient Star,3,1
Wild Rebel,Ancient Star,3,2
Scarlet Blaze,Ancient Star,3,2
Crystal Reef,Ancient Star,3,3
Lucas Gonzalez Nguyen,Ancient Star,3,3
Swift Pulse,Ancient Star,3,3
Isabella Williams,Ancient Star,3,3
James Thomas,Ancient Star,3,4
Olivia Jones,Ancient Star,3,5
Henry Smith,Ancient Star,3,6
Atomic Hawk,Ancient Star,3,6
Silent Shade,Ancient Star,3,7
Amelia Garcia,Ancient Star,3,8
Olivia Taylor Davis,Ancient Star,3,9
Mia Johnson Moore,Ancient Star,3,9
Harper Jackson,Ancient Star,3,9
Neon Crest,Ancient Star,3,9
Olivia Wilson,Ancient Star,4,1
John Taylor,Ancient Star,4,2
Amber Shade,Ancient Star,4,2
Luna Brown,Ancient Star,4,2
Iron Hawk,Ancient Star,4,2
Isabella Anderson,Ancient Star,4,3
Blazing Echo,Ancient Star,4,3
James Brown,Ancient Star,4,3
Turbo Pulse,Ancient Star,4,4
Harper Johnson,Ancient Star,4,4
Urban Quest,Ancient Star,4,5
Ella Moore Johnson,Ancient Star,4,5
Lucas Rodriguez,Ancient Star,4,5
Fierce Canyon,Ancient Star,4,5
Wild Shadow,Ancient Star,4,6
James Thomas,Ancient Star,4,6
Amelia Davis,Ancient Star,4,6
Ethan Brown,Ancient Star,4,6
Mia Martinez,Ancient Star,4,7
John Rodriguez,Ancient Star,4,8
Mason Hernandez Johnson,Ancient Star,4,8
Lunar Brook,Ancient Star,4,8
James Miller Smith,Ancient Star,4,8
Luna Garcia,Dreams Eclipse Past,1,1
Lucas Rodriguez Jr,Dreams Eclipse Past,1,2
Liam Jackson Jr,Dreams Eclipse Past,1,2
Henry Brown Jr,Dreams Eclipse Past,1,2
Isabella Rodriguez Garcia,Dreams Eclipse Past,1,2
Mia Williams,Dreams Eclipse Past,1,3
Fierce Gale,Dreams Eclipse Past,1,3
Lucas Brown,Dreams Eclipse Past,1,3
Lunar Wolf,Dreams Eclipse Past,1,3
Olivia Bones,Dreams Eclipse Past,1,4
Olivia Taylor,Dreams Eclipse Past,1,4
Logan Thomas,Dreams Eclipse Past,1,4
Emerald Voyager,Dreams Eclipse Past,1,4
Fierce Lion,Dreams Eclipse Past,1,5
Noah Martin,Dreams Eclipse Past,1,5
Harper Anderson,Dreams Eclipse Past,1,5
Golden Star,Dreams Eclipse Past,1,5
Emma Davis Jr,Dreams Eclipse Past,1,6
Ethan Jackson Jr,Dreams Eclipse Past,1,6
Logan Martinez Jr,Dreams Eclipse Past,1,7
Amelia Davis,Dreams Eclipse Past,1,7
Mason Moore,Dreams Eclipse Past,1,8
Vivid Jade,Dreams Eclipse Past,1,8
James Williams,Dreams Eclipse Past,1,8
Mia Martin,Dreams Eclipse Past,1,8
Ethan Wilson,Dreams Eclipse Past,1,9
Wild Brook,Dreams Eclipse Past,1,9
Ava Brown,Dreams Eclipse Past,1,9
Noah Taylor,Dreams Eclipse Past,1,9
Emma Garcia Jr,Dreams Eclipse Past,1,10
Henry Thomas Jr,Dreams Eclipse Past,1,10
James Brown,Dreams Eclipse Past,1,10
Logan Anderson,Dreams Eclipse Past,1,10
Mason Gonzalez Johnson,Dreams Eclipse Past,2,1
Logan Thomas,Dreams Eclipse Past,2,1
Jack Jones,Dreams Eclipse Past,2,2
Harper Johnson,Dreams Eclipse Past,2,3
Scarlet Rose,Dreams Eclipse Past,2,3
Vivid Jade,Dreams Eclipse Past,2,3
Fierce Path,Dreams Eclipse Past,2,4
Mia Garcia,Dreams Eclipse Past,2,5
Isabella Gonzalez,Dreams Eclipse Past,2,5
Stormy Crest,Dreams Eclipse Past,2,6
Ivory Rider,Dreams Eclipse Past,3,1
Mason Jackson Miller,Dreams Eclipse Past,3,1
Amelia Thomas Jr,Dreams Eclipse Past,3,1
Mia Moore,Dreams Eclipse Past,3,2
Liam Smith White,Dreams Eclipse Past,3,2
Wild Gale,Dreams Eclipse Past,3,2
Wild Gale,Dreams Eclipse Past,3,3
Sophia Martinez Davis,Dreams Eclipse Past,3,4
Rapid Quest,Dreams Eclipse Past,3,4
Lunar Echo,Dreams Eclipse Past,3,4
Emerald Rider,Dreams Eclipse Past,3,4
Ivory Rider,Dreams Eclipse Past,3,5
Fierce Path,Dreams Eclipse Past,3,6
Mia Taylor Garcia,Dreams Eclipse Past,3,6
Emma Rodriguez,Dreams Eclipse Past,3,6
Swift Token,Dreams Eclipse Past,3,7
Luna Jones,Dreams Eclipse Past,3,7
John Jones,Dreams Eclipse Past,3,8
Cinder Canyon,Dreams Eclipse Past,3,8
Ultra Hawk,Dreams Eclipse Past,3,8
Velvet Phoenix,Dreams Eclipse Past,3,9
Quantum Jade,Dreams Eclipse Past,3,9
Luna Taylor,Dreams Eclipse Past,4,1
Lucas Gonzalez Nguyen,Dreams Eclipse Past,4,1
Royal Shade,Dreams Eclipse Past,4,1
Emma Garcia,Dreams Eclipse Past,4,2
Atomic Trace,Dreams Eclipse Past,4,3
Sophia Gonzalez,Dreams Eclipse Past,4,4
Chrome Star,Dreams Eclipse Past,4,4
Ava Williams,Dreams Eclipse Past,4,4
Fierce Lion,Dreams Eclipse Past,4,4
Lunar Nimbus,Dreams Eclipse Past,4,5
Lunar Specter,Dreams Eclipse Past,4,5
Midnight Lion,Dreams Eclipse Past,4,6
Luna Martinez,Dreams Eclipse Past,4,6
Ethan Thomas,Dreams Eclipse Past,4,6
Sophia Smith,Dreams Eclipse Past,4,6
Chrome Phoenix,Dreams Eclipse Past,4,7
Mia Rodriguez,Dreams Eclipse Past,4,7
Jack Smith,Dreams Eclipse Past,4,7
Wild Trace,Dreams Eclipse Past,4,7
Logan Martin,Dreams Eclipse Past,4,8
Phantom Hawk,Dreams Eclipse Past,4,8
Isabella Williams White,Dreams Eclipse Past,4,9
Sophia Rodriguez,Dreams Eclipse Past,4,9
Mason Jones,Kingdom Fading Shadow,1,1
Olivia Bones,Kingdom Fading Shadow,1,2
Harper Taylor Jr,Kingdom Fading Shadow,1,2
John Miller,Kingdom Fading Shadow,1,3
Noble Shadow,Kingdom Fading Shadow,1,3
Logan Rodriguez,Kingdom Fading Shadow,1,3
Henry Brown Jr,Kingdom Fading Shadow,1,3
Emerald Blaze,Kingdom Fading Shadow,1,4
Noah Martin,Kingdom Fading Shadow,1,4
Henry Lopez Garcia,Kingdom Fading Shadow,1,4
Emma Jackson,Kingdom Fading Shadow,1,4
Luna Anderson Jr,Kingdom Fading Shadow,1,5
Crystal Whisper,Kingdom Fading Shadow,1,6
Ella Lopez,Kingdom Fading Shadow,1,6
Wild Voyager,Kingdom Fading Shadow,1,6
Silent Shade Jr,Kingdom Fading Shadow,1,7
Emma Miller,Kingdom Fading Shadow,1,7
Fierce Path,Kingdom Fading Shadow,1,7
Olivia Lopez Jr,Kingdom Fading Shadow,1,8
Lucas Brown,Kingdom Fading Shadow,1,8
Noah Johnson Davis,Kingdom Fading Shadow,1,8
Mason Jones,Kingdom Fading Shadow,1,9
Velvet Falcon,Kingdom Fading Shadow,1,9
Olivia Brown,Kingdom Fading Shadow,1,9
Emma Gonzalez,Kingdom Fading Shadow,1,10
Rusty Rocket,Kingdom Fading Shadow,1,10
Mason Garcia,Kingdom Fading Shadow,1,11
Prime Shadow,Kingdom Fading Shadow,2,1
Sophia Garcia,Kingdom Fading Shadow,2,1
Liam Davis Jr,Kingdom Fading Shadow,2,1
Golden Pilot,Kingdom Fading Shadow,2,1
Velvet Falcon,Kingdom Fading Shadow,2,2
Stormy River,Kingdom Fading Shadow,2,3
Scarlet Rose,Kingdom Fading Shadow,2,4
Dynamic Lion,Kingdom Fading Shadow,2,4
Sophia Lopez,Kingdom Fading Shadow,2,4
Olivia Williams White,Kingdom Fading Shadow,2,4
Logan Anderson,Kingdom Fading Shadow,2,5
Blazing Phoenix,Kingdom Fading Shadow,2,5
Fierce Gale,Kingdom Fading Shadow,2,5
Ethan Wilson,Kingdom Fading Shadow,2,6
Olivia Anderson,Kingdom Fading Shadow,2,7
Emma Williams Jr,Kingdom Fading Shadow,2,7
Electric Canyon,Kingdom Fading Shadow,2,7
Ethan Miller Miller,Kingdom Fading Shadow,2,8
Harper Rodriguez,Kingdom Fading Shadow,2,8
Noah Thomas,Kingdom Fading Shadow,2,8
Rapid Spark,Kingdom Fading Shadow,2,9
Royal Shade,Kingdom Fading Shadow,2,9
Mason Jackson,Kingdom Fading Shadow,2,10
Luna Brown Garcia,Kingdom Fading Shadow,2,10
Velvet Forge,Kingdom Fading Shadow,3,1
Ava Williams,Kingdom Fading Shadow,3,1
Jack Jones,Kingdom Fading Shadow,3,2
Lucky Token,Kingdom Fading Shadow,3,2
John Anderson,Kingdom Fading Shadow,3,2
Jack Wilson,Kingdom Fading Shadow,3,2
Mia Johnson Jr,Kingdom Fading Shadow,3,3
Frozen Shadow,Kingdom Fading Shadow,3,3
Amelia Hernandez,Kingdom Fading Shadow,3,3
Mason Jones,Kingdom Fading Shadow,3,3
Neon Crest,Kingdom Fading Shadow,3,4
Prime Shadow,Kingdom Fading Shadow,3,4
John Taylor,Kingdom Fading Shadow,3,5
Olivia Moore,Kingdom Fading Shadow,3,5
Liam Davis Moore,Kingdom Fading Shadow,3,6
Radiant Viper,Kingdom Fading Shadow,3,7
Noah Thomas,Kingdom Fading Shadow,3,7
Turbo Knight,Kingdom Fading Shadow,3,8
Fierce Raven,Kingdom Fading Shadow,3,8
Harper Martin,Kingdom Fading Shadow,3,8
Lucas Miller,Kingdom Fading Shadow,3,8
Amelia Gonzalez,Kingdom Fading Shadow,3,9
Neon Spark,Kingdom Fading Shadow,4,1
Emma Moore,Kingdom Fading Shadow,4,2
Amelia Thomas,Kingdom Fading Shadow,4,2
Urban Lion,Kingdom Fading Shadow,4,2
Amber Shade,Kingdom Fading Shadow,4,3
Isabella Williams,Kingdom Fading Shadow,4,4
Emma Williams Jr,Kingdom Fading Shadow,4,4
Turbo Knight,Kingdom Fading Shadow,4,4
Emma Moore,Kingdom Fading Shadow,4,5
Logan Jackson,Kingdom Fading Shadow,4,5
Harper Lopez,Kingdom Fading Shadow,4,5
Logan Martin,Kingdom Fading Shadow,4,5
Mason Johnson Johnson,Kingdom Fading Shadow,4,6
Amelia Jones,Kingdom Fading Shadow,4,7
Vivid River,Kingdom Fading Shadow,4,7
Luna Taylor,Kingdom Fading Shadow,4,8
Ella Lopez Jr,Kingdom Fading Shadow,4,8
Olivia Williams White,Kingdom Fading Shadow,4,8
Noah Johnson Davis,Kingdom Fading Shadow,4,9
Ava Miller,Kingdom Fading Shadow,4,9
Amelia Anderson,Kingdom Fading Shadow,4,9
Blazing Echo,Kingdom Fading Shadow,4,9
Lucky Voyager,Kingdom Fading Shadow,4,10
Emma Miller,Crimson Star Wild,1,1
Midnight Crest Jr,Crimson Star Wild,1,1
Harper Garcia,Crimson Star Wild,1,1
Fierce Lion,Crimson Star Wild,1,2
James Smith,Crimson Star Wild,1,2
Mia Johnson,Crimson Star Wild,1,2
Turbo Brook,Crimson Star Wild,1,2
Henry Lopez,Crimson Star Wild,1,3
Jack Wilson Garcia,Crimson Star Wild,1,3
Scarlet Crest,Crimson Star Wild,1,3
Swift Knight,Crimson Star Wild,1,3
Logan Johnson Davis,Crimson Star Wild,1,4
Swift Rider,Crimson Star Wild,1,4
Golden Pulse,Crimson Star Wild,1,4
Swift Crest,Crimson Star Wild,1,4
Liam Smith White,Crimson Star Wild,1,5
Ella Anderson,Crimson Star Wild,1,5
Sophia Martinez Davis,Crimson Star Wild,1,6
Prime Rebel,Crimson Star Wild,1,6
Luna Martinez,Crimson Star Wild,1,6
Swift Knight,Crimson Star Wild,1,7
Isabella Lopez,Crimson Star Wild,1,7
Lucky Dawn,Crimson Star Wild,2,1
Mia Taylor,Crimson Star Wild,2,1
Prime Rebel,Crimson Star Wild,2,1
Ivory Rider,Crimson Star Wild,2,2
Atomic Hawk,Crimson Star Wild,2,3
Henry Martin,Crimson Star Wild,2,3
Ethan Miller,Crimson Star Wild,2,3
James Garcia,Crimson Star Wild,2,4
Ivory Rocket,Crimson Star Wild,2,4
Harper Brown,Crimson Star Wild,2,4
Crystal Phoenix,Crimson Star Wild,2,4
Atomic Hawk,Crimson Star Wild,2,5
Ella Anderson,Crimson Star Wild,2,5
James Moore Johnson,Crimson Star Wild,2,6
Lucas Brown Jr,Crimson Star Wild,2,6
Isabella Jones,Crimson Star Wild,2,6
Mia Martinez Garcia,Crimson Star Wild,2,7
Neon Pulse,Crimson Star Wild,2,7
Jack Martin Kim,Crimson Star Wild,2,7
Scarlet Comet,Crimson Star Wild,2,7
Swift Knight,Crimson Star Wild,2,8
Emma Garcia Jr,Crimson Star Wild,3,1
Emma Garcia Jr,Crimson Star Wild,3,2
Luna Anderson Jr,Crimson Star Wild,3,2
Sophia Garcia,Crimson Star Wild,3,3
Amelia Miller,Crimson Star Wild,3,4
Amelia Garcia,Crimson Star Wild,3,5
Liam Garcia,Crimson Star Wild,3,6
Midnight Lion,Crimson Star Wild,3,6
Prime Pilot,Crimson Star Wild,3,6
Scarlet Crest,Crimson Star Wild,3,7
Rapid Spark,Crimson Star Wild,3,8
Sophia Hernandez,Crimson Star Wild,3,8
Ethan Davis,Crimson Star Wild,3,8
Chrome Phoenix,Crimson Star Wild,3,9
John Jones,Crimson Star Wild,3,9
Prime Shadow,Crimson Star Wild,3,10
Henry Thomas,Crimson Star Wild,3,10
Mystic Path,Crimson Star Wild,3,10
Midnight Dancer,Crimson Star Wild,3,10
Mia Jones,Silver Future Legends,1,1
Noble Reef,Silver Future Legends,1,1
Dynamic Quest,Silver Future Legends,1,1
Amelia Garcia Jr,Silver Future Legends,1,1
Ava Martin,Silver Future Legends,1,2
Aero Dragon,Silver Future Legends,1,2
Amelia Davis,Silver Future Legends,1,2
Ethan Martinez,Silver Future Legends,1,3
Lucas Miller,Silver Future Legends,1,3
Frozen Dawn,Silver Future Legends,1,4
Harper Garcia Kim,Silver Future Legends,1,4
Ethan Thomas,Silver Future Legends,1,4
James Brown,Silver Future Legends,1,4
Jack Lopez Jr,Silver Future Legends,1,5
Mia Davis,Silver Future Legends,1,5
Mason Hernandez,Silver Future Legends,1,5
Dynamic Pulse,Silver Future Legends,1,5
Royal Shade,Silver Future Legends,1,6
Lunar Wolf,Silver Future Legends,1,6
Velvet Phoenix,Silver Future Legends,1,7
Sophia Williams,Silver Future Legends,1,7
Amelia Hernandez,Silver Future Legends,1,8
Ivory Rider,Silver Future Legends,1,9
Stormy River,Silver Future Legends,1,9
Prime Shadow,Silver Future Legends,1,9
Iron Hawk,Silver Future Legends,1,10
Frozen River,Silver Future Legends,1,10
Swift Pulse,Silver Future Legends,1,10
Wild Dancer,Silver Future Legends,1,10
Golden Pulse,Rising Legends Storm,1,1
Mia Taylor Garcia,Rising Legends Storm,1,2
Blazing Echo,Rising Legends Storm,1,3
Scarlet Comet,Rising Legends Storm,1,4
Neon Rebel,Rising Legends Storm,1,4
James Taylor Kim,Rising Legends Storm,1,4
Ella Anderson,Rising Legends Storm,1,5
Mia Gonzalez,Rising Legends Storm,1,5
Ivory Wolf,Rising Legends Storm,1,5
Emma Rodriguez Johnson,Rising Legends Storm,1,5
Olivia Brown Jr,Rising Legends Storm,1,6
James Brown,Rising Legends Storm,1,6
Olivia Anderson,Rising Legends Storm,1,6
Henry Lopez Garcia,Rising Legends Storm,1,6
Emma Jackson,Rising Legends Storm,1,7
Swift Crest,Rising Legends Storm,1,7
Henry Lopez Garcia,Rising Legends Storm,1,7
